user_id,age,interest_category
609864,39.0,4WD & Off-Road
631961,53.0,
103459,34.0,4WD & Off-Road
211420,32.0,4WD & Off-Road
136016,26.0,4WD & Off-Road
539340,46.0,Nature & Wildlife
261918,55.0,Hop-On Hop-Off Tours
409936,,
315355,19.0,Hop-On Hop-Off Tours
261351,,
729929,39.0,4WD & Off-Road
124922,31.0,
336326,,
536661,59.0,Wine Tasting
991742,64.0,Cultural Tours
511587,43.0,Cultural Tours
181347,34.0,4WD & Off-Road
974493,39.0,Wine Tasting
698009,43.0,Nature & Wildlife
447041,34.0,Wine Tasting
224333,18.0,4WD & Off-Road
507563,39.0,4WD & Off-Road
275097,63.0,4WD & Off-Road
852115,22.0,Cultural Tours
160385,51.0,Nature & Wildlife
807023,21.0,Nature & Wildlife
445875,30.0,4WD & Off-Road
349235,55.0,Cultural Tours
513279,64.0,Cultural Tours
333121,20.0,Hop-On Hop-Off Tours
395991,33.0,Nature & Wildlife
486473,50.0,Nature & Wildlife
859498,48.0,Hop-On Hop-Off Tours
571766,18.0,Cultural Tours
428561,37.0,4WD & Off-Road
490192,,
854695,46.0,Cultural Tours
902751,32.0,Nature & Wildlife
341193,,
262507,35.0,4WD & Off-Road
611796,39.0,Nature & Wildlife
868800,,
681564,46.0,Cultural Tours
499688,,
548577,64.0,Cruises & Water Tours
526027,35.0,4WD & Off-Road
126411,38.0,Hop-On Hop-Off Tours
895372,59.0,4WD & Off-Road
631088,47.0,Nature & Wildlife
901117,28.0,Nature & Wildlife
857346,,
984375,,
141842,27.0,4WD & Off-Road
455503,,
349114,33.0,
785011,,
541683,64.0,Nature & Wildlife
953455,,
645836,53.0,Nature & Wildlife
246635,30.0,
340229,38.0,Wine Tasting
753992,51.0,Nature & Wildlife
682984,60.0,Nature & Wildlife
826220,27.0,4WD & Off-Road
696660,40.0,Cruises & Water Tours
159502,47.0,Wine Tasting
380544,,
368424,41.0,4WD & Off-Road
424526,,
792753,19.0,4WD & Off-Road
316575,35.0,4WD & Off-Road
363722,44.0,Cultural Tours
959340,,
599446,38.0,4WD & Off-Road
823040,,
296253,,
107082,34.0,4WD & Off-Road
964457,18.0,Hop-On Hop-Off Tours
491343,42.0,Cruises & Water Tours
819570,64.0,Wine Tasting
346070,56.0,Cultural Tours
908091,48.0,
680350,,
397125,44.0,Cultural Tours
336389,32.0,4WD & Off-Road
762693,37.0,4WD & Off-Road
853418,42.0,Nature & Wildlife
845379,30.0,4WD & Off-Road
928888,46.0,4WD & Off-Road
753483,37.0,4WD & Off-Road
854847,,
635221,39.0,Hop-On Hop-Off Tours
263306,39.0,4WD & Off-Road
389009,44.0,Cruises & Water Tours
678474,23.0,4WD & Off-Road
681453,63.0,Cultural Tours
996597,64.0,Wine Tasting
980360,,
662299,64.0,4WD & Off-Road
797824,35.0,Nature & Wildlife
606647,33.0,
225221,50.0,Hop-On Hop-Off Tours
176715,64.0,4WD & Off-Road
644855,54.0,Cultural Tours
837193,44.0,
538002,47.0,Cultural Tours
171064,31.0,4WD & Off-Road
183085,48.0,
815560,41.0,4WD & Off-Road
837151,,
560792,19.0,4WD & Off-Road
612197,27.0,4WD & Off-Road
563222,61.0,Hop-On Hop-Off Tours
153628,57.0,4WD & Off-Road
857136,32.0,Wine Tasting
804005,36.0,Nature & Wildlife
888332,,
207233,56.0,Cruises & Water Tours
494111,37.0,Nature & Wildlife
442485,31.0,4WD & Off-Road
185112,43.0,Hop-On Hop-Off Tours
868044,25.0,Cultural Tours
992675,30.0,Nature & Wildlife
393237,31.0,4WD & Off-Road
367506,,
477732,39.0,4WD & Off-Road
691135,52.0,Hop-On Hop-Off Tours
226111,,
599135,,
578397,35.0,4WD & Off-Road
142740,45.0,4WD & Off-Road
209900,27.0,Nature & Wildlife
381119,,
198674,,
460631,33.0,
821453,39.0,Hop-On Hop-Off Tours
494304,25.0,Hop-On Hop-Off Tours
726364,39.0,4WD & Off-Road
469085,22.0,Wine Tasting
922135,31.0,4WD & Off-Road
583455,,
105387,,
931575,52.0,Cultural Tours
526489,,
787984,62.0,Nature & Wildlife
114004,18.0,Hop-On Hop-Off Tours
621128,35.0,Nature & Wildlife
543750,34.0,4WD & Off-Road
622963,43.0,
630699,20.0,
887375,52.0,
181594,62.0,Nature & Wildlife
428132,49.0,Cultural Tours
328273,,
149471,28.0,4WD & Off-Road
232495,55.0,Cultural Tours
132994,29.0,4WD & Off-Road
168228,,
717711,,
763596,45.0,Hop-On Hop-Off Tours
938891,50.0,4WD & Off-Road
659715,28.0,4WD & Off-Road
368332,,
267354,60.0,4WD & Off-Road
720243,20.0,
415145,57.0,Hop-On Hop-Off Tours
610302,62.0,Nature & Wildlife
970064,,
719684,,
512586,50.0,Wine Tasting
335972,,
199518,44.0,Nature & Wildlife
598569,,
978289,44.0,4WD & Off-Road
900224,64.0,Cultural Tours
925250,,
862714,55.0,
861799,28.0,Nature & Wildlife
109782,23.0,Nature & Wildlife
278881,30.0,
685754,,
519562,54.0,4WD & Off-Road
642889,61.0,Nature & Wildlife
428233,41.0,Cultural Tours
263520,52.0,
741469,27.0,4WD & Off-Road
348505,,
872885,,
981030,52.0,Wine Tasting
726681,,
797069,56.0,Cultural Tours
981422,,
253940,41.0,Cultural Tours
696438,,
615915,41.0,Cruises & Water Tours
438699,,
716237,,
837522,28.0,
690742,58.0,
275452,63.0,Nature & Wildlife
352830,28.0,4WD & Off-Road
227531,61.0,Nature & Wildlife
453874,,
664836,18.0,4WD & Off-Road
889831,62.0,Hop-On Hop-Off Tours
554801,51.0,Hop-On Hop-Off Tours
137934,,
282385,,
139081,23.0,4WD & Off-Road
837916,50.0,
700857,36.0,
713518,,
774130,55.0,Wine Tasting
826891,47.0,Nature & Wildlife
152216,31.0,Hop-On Hop-Off Tours
697806,36.0,Hop-On Hop-Off Tours
540554,20.0,4WD & Off-Road
618062,,
519416,63.0,4WD & Off-Road
827104,30.0,Nature & Wildlife
270211,26.0,Nature & Wildlife
477337,64.0,4WD & Off-Road
803533,36.0,Nature & Wildlife
137122,50.0,Nature & Wildlife
265491,57.0,Wine Tasting
689754,,
970318,,
116171,48.0,Wine Tasting
452966,46.0,Cruises & Water Tours
983177,38.0,Nature & Wildlife
446983,,
129954,,
406143,35.0,4WD & Off-Road
514456,,
763747,,
580587,,
365708,61.0,4WD & Off-Road
437891,,
444896,57.0,4WD & Off-Road
643252,,
673472,54.0,Cultural Tours
535676,56.0,Cultural Tours
499137,,
781397,42.0,Cruises & Water Tours
663762,26.0,4WD & Off-Road
536155,48.0,Cruises & Water Tours
868135,,
533139,54.0,Cultural Tours
215444,59.0,Cultural Tours
578539,45.0,4WD & Off-Road
695787,47.0,4WD & Off-Road
927975,22.0,Nature & Wildlife
763474,22.0,4WD & Off-Road
542812,63.0,Cultural Tours
260262,30.0,Hop-On Hop-Off Tours
461056,,
476533,51.0,4WD & Off-Road
781365,44.0,4WD & Off-Road
157184,21.0,4WD & Off-Road
625496,31.0,4WD & Off-Road
837599,50.0,Cultural Tours
883407,53.0,Hop-On Hop-Off Tours
432966,61.0,Cruises & Water Tours
717601,34.0,4WD & Off-Road
462852,56.0,4WD & Off-Road
962669,,
655942,,
307751,45.0,4WD & Off-Road
835943,24.0,4WD & Off-Road
260403,47.0,Nature & Wildlife
858847,31.0,Nature & Wildlife
872744,31.0,Nature & Wildlife
859678,41.0,4WD & Off-Road
224129,45.0,Cultural Tours
324875,30.0,Wine Tasting
157088,,
412503,,
770083,45.0,Nature & Wildlife
192704,46.0,Hop-On Hop-Off Tours
227437,31.0,Cultural Tours
821605,40.0,Cultural Tours
396901,60.0,Hop-On Hop-Off Tours
603127,38.0,
191230,,
839702,,
543842,57.0,Nature & Wildlife
767725,43.0,Cultural Tours
996152,24.0,4WD & Off-Road
457378,,
291927,57.0,Cultural Tours
488488,58.0,
238117,31.0,Cultural Tours
350332,49.0,Wine Tasting
185253,49.0,Cruises & Water Tours
313054,60.0,Nature & Wildlife
631807,62.0,4WD & Off-Road
242772,32.0,4WD & Off-Road
901363,39.0,
107061,61.0,4WD & Off-Road
121594,56.0,Nature & Wildlife
586980,23.0,Hop-On Hop-Off Tours
351066,50.0,Cruises & Water Tours
837075,51.0,Nature & Wildlife
467867,61.0,Cruises & Water Tours
445895,,
610579,34.0,
194466,33.0,4WD & Off-Road
236049,62.0,4WD & Off-Road
111579,50.0,Cultural Tours
771169,,
407677,54.0,Wine Tasting
624172,,
614185,,
132907,20.0,
993968,37.0,4WD & Off-Road
791420,35.0,
402453,53.0,Hop-On Hop-Off Tours
432983,35.0,4WD & Off-Road
690049,,
659578,36.0,Cultural Tours
139348,21.0,4WD & Off-Road
531233,35.0,
977716,22.0,Wine Tasting
357787,49.0,Hop-On Hop-Off Tours
549817,59.0,Cultural Tours
912279,18.0,Cultural Tours
774163,,
761272,58.0,Nature & Wildlife
418906,,
251958,63.0,Nature & Wildlife
109934,20.0,
741792,23.0,Nature & Wildlife
927359,32.0,4WD & Off-Road
533663,41.0,Hop-On Hop-Off Tours
702698,61.0,Nature & Wildlife
149342,,
555362,57.0,Cultural Tours
137355,48.0,Hop-On Hop-Off Tours
682493,43.0,Cruises & Water Tours
263162,43.0,Cultural Tours
422419,24.0,4WD & Off-Road
135429,32.0,Nature & Wildlife
414930,39.0,4WD & Off-Road
630150,57.0,Cultural Tours
581248,32.0,Wine Tasting
185444,58.0,
123975,,
432723,23.0,Hop-On Hop-Off Tours
891416,18.0,Hop-On Hop-Off Tours
700608,29.0,4WD & Off-Road
734048,46.0,Wine Tasting
105911,60.0,4WD & Off-Road
654857,,
208188,26.0,4WD & Off-Road
712073,46.0,Cultural Tours
938226,51.0,Wine Tasting
234674,41.0,4WD & Off-Road
487365,39.0,4WD & Off-Road
907524,,
841388,58.0,4WD & Off-Road
998858,35.0,Nature & Wildlife
715172,31.0,4WD & Off-Road
145174,58.0,Cruises & Water Tours
926576,52.0,Hop-On Hop-Off Tours
574002,58.0,Cultural Tours
710324,20.0,4WD & Off-Road
637726,22.0,Cultural Tours
783981,37.0,4WD & Off-Road
393695,51.0,Cruises & Water Tours
967573,27.0,Nature & Wildlife
838208,,
145038,,
815162,51.0,Nature & Wildlife
250136,60.0,
313870,27.0,Cultural Tours
614131,31.0,Cultural Tours
278648,21.0,4WD & Off-Road
151211,38.0,Nature & Wildlife
710429,42.0,
113197,37.0,Wine Tasting
745221,57.0,4WD & Off-Road
813318,23.0,4WD & Off-Road
859407,18.0,Nature & Wildlife
668338,33.0,4WD & Off-Road
896501,,
180203,18.0,
772426,25.0,4WD & Off-Road
108783,,
848906,38.0,Nature & Wildlife
369181,55.0,Nature & Wildlife
742367,19.0,Cultural Tours
830469,22.0,4WD & Off-Road
435170,30.0,Cultural Tours
350276,46.0,Nature & Wildlife
639332,40.0,Nature & Wildlife
215488,46.0,
173336,57.0,
805248,61.0,Hop-On Hop-Off Tours
560827,52.0,Cruises & Water Tours
979904,,
388035,,
180842,,
404630,,
395188,47.0,Cruises & Water Tours
937893,43.0,Cruises & Water Tours
947982,46.0,4WD & Off-Road
932448,38.0,4WD & Off-Road
279196,21.0,Cultural Tours
262817,36.0,
860036,32.0,4WD & Off-Road
643240,28.0,
621617,,
729285,28.0,4WD & Off-Road
792813,,
694282,29.0,Wine Tasting
541246,48.0,
295684,61.0,
251297,51.0,
669378,64.0,4WD & Off-Road
779952,37.0,
498022,20.0,Hop-On Hop-Off Tours
636839,35.0,Wine Tasting
529932,49.0,4WD & Off-Road
104980,55.0,4WD & Off-Road
372324,24.0,Hop-On Hop-Off Tours
725863,58.0,
313011,50.0,Nature & Wildlife
848607,51.0,Wine Tasting
239989,61.0,
657820,23.0,4WD & Off-Road
484746,,
319162,22.0,Hop-On Hop-Off Tours
583656,,
377791,30.0,
446972,24.0,Hop-On Hop-Off Tours
973941,22.0,4WD & Off-Road
358862,60.0,4WD & Off-Road
214203,54.0,Hop-On Hop-Off Tours
360833,40.0,4WD & Off-Road
603147,23.0,Hop-On Hop-Off Tours
852118,29.0,4WD & Off-Road
274970,,
993427,,
760498,32.0,4WD & Off-Road
759096,,
436445,,
312610,51.0,Cultural Tours
547809,40.0,4WD & Off-Road
655724,19.0,4WD & Off-Road
290321,64.0,Cultural Tours
380233,34.0,4WD & Off-Road
255117,31.0,4WD & Off-Road
397874,52.0,Cruises & Water Tours
663675,45.0,4WD & Off-Road
840695,61.0,Cultural Tours
114882,24.0,
451225,,
193925,35.0,Hop-On Hop-Off Tours
576216,31.0,Wine Tasting
463705,61.0,
819210,,
373327,21.0,Nature & Wildlife
270299,39.0,4WD & Off-Road
622763,,
979783,60.0,
109896,44.0,4WD & Off-Road
130580,61.0,Cultural Tours
497326,21.0,4WD & Off-Road
622761,,
970563,63.0,4WD & Off-Road
917407,35.0,Cultural Tours
499933,59.0,4WD & Off-Road
443510,46.0,Wine Tasting
450375,32.0,4WD & Off-Road
124878,31.0,Wine Tasting
225845,46.0,Nature & Wildlife
802026,41.0,
320595,64.0,Cultural Tours
594499,20.0,Nature & Wildlife
562407,47.0,Cultural Tours
320175,52.0,
465302,53.0,Nature & Wildlife
594152,59.0,4WD & Off-Road
587923,37.0,4WD & Off-Road
889210,42.0,
236541,40.0,Cultural Tours
893060,40.0,Cruises & Water Tours
247695,22.0,4WD & Off-Road
332807,52.0,Cultural Tours
465638,19.0,4WD & Off-Road
998026,63.0,Nature & Wildlife
775705,58.0,Nature & Wildlife
878732,39.0,4WD & Off-Road
791614,51.0,Cultural Tours
716457,60.0,Cruises & Water Tours
273478,48.0,Nature & Wildlife
681427,42.0,Cruises & Water Tours
456183,,
873974,27.0,Cultural Tours
961671,,
642023,,
873048,55.0,Cultural Tours
358763,,
827373,44.0,4WD & Off-Road
295786,50.0,Cultural Tours
789735,21.0,Nature & Wildlife
219306,31.0,Wine Tasting
185787,47.0,4WD & Off-Road
562591,,
143343,,
803652,,
711057,61.0,Cultural Tours
432165,52.0,Wine Tasting
740086,54.0,Hop-On Hop-Off Tours
197395,,
773435,57.0,4WD & Off-Road
773499,41.0,Nature & Wildlife
442351,39.0,Hop-On Hop-Off Tours
352661,28.0,4WD & Off-Road
628207,,
467913,54.0,Cultural Tours
708460,54.0,Hop-On Hop-Off Tours
167916,36.0,4WD & Off-Road
697460,51.0,Cruises & Water Tours
423657,32.0,Hop-On Hop-Off Tours
305702,,
503126,22.0,Wine Tasting
454438,64.0,Cultural Tours
492378,40.0,Nature & Wildlife
480913,56.0,Cultural Tours
460994,,
689006,,
599677,,
773520,56.0,Cultural Tours
570268,35.0,Nature & Wildlife
118349,21.0,4WD & Off-Road
957400,31.0,
898872,49.0,Cruises & Water Tours
862455,35.0,Nature & Wildlife
907195,41.0,Cruises & Water Tours
221514,,
794873,,
814289,41.0,Cultural Tours
689041,42.0,4WD & Off-Road
659170,42.0,Cultural Tours
404640,40.0,Hop-On Hop-Off Tours
988669,,
460334,53.0,
740400,32.0,4WD & Off-Road
239416,,
427078,47.0,4WD & Off-Road
909548,,
762995,45.0,
600735,62.0,Cultural Tours
722244,,
157790,59.0,Cruises & Water Tours
482786,,
254606,55.0,4WD & Off-Road
201021,25.0,4WD & Off-Road
234265,56.0,Cultural Tours
497270,,
443181,61.0,Cultural Tours
911852,45.0,4WD & Off-Road
646664,41.0,Cultural Tours
615081,36.0,Hop-On Hop-Off Tours
739291,63.0,Wine Tasting
630389,32.0,Wine Tasting
828975,,
532625,63.0,
381465,37.0,4WD & Off-Road
708549,34.0,
368184,51.0,
442881,,
553729,59.0,4WD & Off-Road
770265,26.0,4WD & Off-Road
198351,58.0,4WD & Off-Road
962422,63.0,Cultural Tours
457408,63.0,Cultural Tours
476273,22.0,4WD & Off-Road
728951,34.0,Cultural Tours
678018,46.0,Nature & Wildlife
915533,31.0,4WD & Off-Road
599527,41.0,
271649,40.0,Cultural Tours
910976,52.0,4WD & Off-Road
843803,29.0,Nature & Wildlife
682824,55.0,4WD & Off-Road
258253,54.0,Nature & Wildlife
839169,45.0,Cruises & Water Tours
572148,41.0,4WD & Off-Road
364676,63.0,Cultural Tours
140367,46.0,Hop-On Hop-Off Tours
351087,52.0,
733930,24.0,Cultural Tours
265395,27.0,Cultural Tours
570765,38.0,4WD & Off-Road
289151,55.0,Cultural Tours
183523,34.0,
507464,26.0,4WD & Off-Road
117898,56.0,Cultural Tours
306962,,
453729,,
608935,64.0,4WD & Off-Road
713481,37.0,Cultural Tours
427840,34.0,Cultural Tours
901589,,
311721,,
362927,42.0,Nature & Wildlife
140109,,
516459,,
103282,37.0,4WD & Off-Road
279584,62.0,Nature & Wildlife
633279,58.0,Cultural Tours
768507,23.0,
659416,60.0,Cruises & Water Tours
266504,25.0,4WD & Off-Road
208030,57.0,Cultural Tours
155396,57.0,Nature & Wildlife
987867,24.0,Hop-On Hop-Off Tours
709996,52.0,Cultural Tours
523789,51.0,Nature & Wildlife
391634,,
912324,55.0,Cultural Tours
452394,37.0,
440753,31.0,4WD & Off-Road
393131,22.0,4WD & Off-Road
502587,47.0,Cruises & Water Tours
852064,57.0,4WD & Off-Road
289634,24.0,
628147,54.0,Cruises & Water Tours
159172,50.0,Nature & Wildlife
682903,49.0,Nature & Wildlife
484689,19.0,Cultural Tours
509179,55.0,4WD & Off-Road
269550,50.0,Cultural Tours
568814,,
888475,30.0,Nature & Wildlife
894703,,
548462,25.0,Cultural Tours
391605,25.0,Hop-On Hop-Off Tours
409278,32.0,4WD & Off-Road
813709,59.0,
408759,38.0,
238964,52.0,Wine Tasting
629580,57.0,Cultural Tours
273262,27.0,
955878,40.0,Cruises & Water Tours
142256,22.0,4WD & Off-Road
620928,62.0,4WD & Off-Road
157759,45.0,Nature & Wildlife
399093,30.0,4WD & Off-Road
700536,53.0,Nature & Wildlife
507994,43.0,Nature & Wildlife
888188,30.0,4WD & Off-Road
678229,,
113478,25.0,Nature & Wildlife
306116,47.0,Wine Tasting
112484,37.0,Nature & Wildlife
545729,57.0,Cruises & Water Tours
695736,46.0,Cultural Tours
222236,29.0,4WD & Off-Road
318411,52.0,Cultural Tours
386149,58.0,4WD & Off-Road
529549,,
491459,38.0,4WD & Off-Road
583834,,
658354,34.0,Hop-On Hop-Off Tours
175666,54.0,Nature & Wildlife
450136,47.0,Nature & Wildlife
917159,34.0,
856863,38.0,Nature & Wildlife
113121,59.0,
456605,,
921557,35.0,
134752,52.0,Nature & Wildlife
731159,21.0,4WD & Off-Road
829592,32.0,Nature & Wildlife
799011,49.0,Hop-On Hop-Off Tours
414101,49.0,Cultural Tours
620695,37.0,Cultural Tours
371130,57.0,Cultural Tours
137342,55.0,Cruises & Water Tours
194077,35.0,4WD & Off-Road
283467,,
330663,58.0,Hop-On Hop-Off Tours
526240,50.0,Hop-On Hop-Off Tours
606099,53.0,Cultural Tours
377864,,
904709,32.0,Nature & Wildlife
613073,34.0,4WD & Off-Road
435645,53.0,
431244,,
831466,46.0,
600156,63.0,Hop-On Hop-Off Tours
163058,,
553215,,
141617,59.0,Wine Tasting
239890,63.0,Hop-On Hop-Off Tours
119232,29.0,4WD & Off-Road
519752,54.0,4WD & Off-Road
624233,38.0,4WD & Off-Road
125768,48.0,
670746,26.0,
974319,47.0,4WD & Off-Road
438813,,
446137,64.0,Wine Tasting
116673,19.0,Hop-On Hop-Off Tours
485799,20.0,Nature & Wildlife
389011,24.0,
523266,50.0,Cultural Tours
127465,27.0,Cultural Tours
932054,,
916846,33.0,Nature & Wildlife
239756,33.0,4WD & Off-Road
597789,27.0,Nature & Wildlife
891854,49.0,4WD & Off-Road
749200,44.0,Nature & Wildlife
588038,42.0,Hop-On Hop-Off Tours
156649,,
289904,31.0,4WD & Off-Road
629681,,
912549,,
493264,59.0,
332654,44.0,Hop-On Hop-Off Tours
588716,35.0,
119160,32.0,4WD & Off-Road
505523,31.0,4WD & Off-Road
894163,45.0,Cultural Tours
675877,51.0,Cultural Tours
463629,64.0,Cultural Tours
108978,48.0,Wine Tasting
419370,58.0,Cruises & Water Tours
397596,39.0,4WD & Off-Road
218975,41.0,
316860,30.0,4WD & Off-Road
122150,61.0,4WD & Off-Road
141553,63.0,
537421,51.0,Cultural Tours
760868,,
558733,25.0,4WD & Off-Road
616297,19.0,Nature & Wildlife
421328,27.0,Hop-On Hop-Off Tours
710028,,
337076,40.0,Cultural Tours
384856,,
589183,24.0,Nature & Wildlife
452719,34.0,Hop-On Hop-Off Tours
734429,50.0,4WD & Off-Road
828249,,
366687,23.0,4WD & Off-Road
993858,54.0,
473804,20.0,Nature & Wildlife
873946,64.0,Cruises & Water Tours
761587,61.0,Cultural Tours
310423,43.0,
883164,48.0,Cultural Tours
627599,52.0,4WD & Off-Road
479275,34.0,4WD & Off-Road
924209,,
510277,29.0,4WD & Off-Road
698869,36.0,4WD & Off-Road
208231,48.0,
277925,47.0,Cultural Tours
107229,32.0,Hop-On Hop-Off Tours
175165,23.0,
666546,18.0,Hop-On Hop-Off Tours
944744,53.0,Cruises & Water Tours
617709,28.0,Hop-On Hop-Off Tours
110576,41.0,
412969,46.0,Hop-On Hop-Off Tours
631582,,
574438,21.0,
951256,22.0,
102911,40.0,Cultural Tours
419735,57.0,Cruises & Water Tours
913637,47.0,
655586,64.0,4WD & Off-Road
349041,62.0,Wine Tasting
625693,35.0,4WD & Off-Road
486090,42.0,Cultural Tours
953292,61.0,Cultural Tours
756348,51.0,Cultural Tours
187589,62.0,Cruises & Water Tours
609657,,
705429,44.0,Cruises & Water Tours
309364,,
732921,18.0,4WD & Off-Road
364330,61.0,Cultural Tours
327636,60.0,Hop-On Hop-Off Tours
710040,37.0,4WD & Off-Road
137207,30.0,
916833,,
352769,53.0,Cruises & Water Tours
666003,29.0,Hop-On Hop-Off Tours
356773,28.0,
826215,23.0,4WD & Off-Road
401221,61.0,Nature & Wildlife
876951,,
985691,20.0,4WD & Off-Road
922654,54.0,Hop-On Hop-Off Tours
675236,40.0,
816867,58.0,4WD & Off-Road
191637,52.0,Cultural Tours
410115,,
682791,41.0,Cultural Tours
107620,31.0,4WD & Off-Road
749433,59.0,
599230,54.0,
556416,63.0,Cultural Tours
968087,,
833329,34.0,Nature & Wildlife
191183,18.0,
708914,23.0,
196962,39.0,4WD & Off-Road
151874,24.0,4WD & Off-Road
144978,22.0,4WD & Off-Road
612669,22.0,
595681,49.0,Nature & Wildlife
834267,21.0,4WD & Off-Road
242614,26.0,Hop-On Hop-Off Tours
359008,53.0,Hop-On Hop-Off Tours
885654,50.0,Hop-On Hop-Off Tours
505306,41.0,
279332,56.0,4WD & Off-Road
416096,54.0,4WD & Off-Road
682960,59.0,
268952,25.0,4WD & Off-Road
477097,42.0,4WD & Off-Road
350955,32.0,Nature & Wildlife
660028,,
298700,59.0,Cruises & Water Tours
997128,46.0,4WD & Off-Road
313878,,
403591,31.0,Cultural Tours
164325,23.0,Hop-On Hop-Off Tours
690568,43.0,
332916,41.0,Cultural Tours
689669,57.0,Cultural Tours
135981,,
714847,43.0,4WD & Off-Road
245682,50.0,Hop-On Hop-Off Tours
607058,32.0,Nature & Wildlife
977271,,
629775,50.0,4WD & Off-Road
558666,48.0,
227309,25.0,4WD & Off-Road
750117,18.0,
293034,50.0,4WD & Off-Road
948183,23.0,4WD & Off-Road
820781,64.0,Cruises & Water Tours
600122,45.0,Wine Tasting
885707,21.0,4WD & Off-Road
967917,51.0,
102364,63.0,Cultural Tours
391928,35.0,Hop-On Hop-Off Tours
650056,52.0,4WD & Off-Road
474627,18.0,4WD & Off-Road
499040,31.0,Wine Tasting
168186,41.0,
173748,61.0,Cruises & Water Tours
506379,39.0,4WD & Off-Road
903080,45.0,Cultural Tours
669133,,
811391,27.0,4WD & Off-Road
672632,46.0,4WD & Off-Road
797119,42.0,Cultural Tours
783515,25.0,4WD & Off-Road
289323,50.0,4WD & Off-Road
672452,64.0,Hop-On Hop-Off Tours
364146,,
899348,27.0,4WD & Off-Road
654138,20.0,4WD & Off-Road
870410,57.0,Cruises & Water Tours
725798,18.0,4WD & Off-Road
171128,,
660567,29.0,4WD & Off-Road
714768,52.0,Cultural Tours
598546,40.0,Nature & Wildlife
656784,40.0,Cultural Tours
513961,61.0,Cruises & Water Tours
840356,58.0,Wine Tasting
334094,62.0,Nature & Wildlife
142806,34.0,
389850,48.0,Cruises & Water Tours
911770,44.0,Nature & Wildlife
628665,46.0,Nature & Wildlife
320512,31.0,Wine Tasting
600480,21.0,
373412,47.0,Cultural Tours
914551,18.0,Nature & Wildlife
128996,62.0,Cultural Tours
301994,20.0,4WD & Off-Road
760790,52.0,4WD & Off-Road
268224,63.0,Cruises & Water Tours
471835,27.0,4WD & Off-Road
928257,33.0,4WD & Off-Road
284302,,
325259,38.0,Wine Tasting
517334,54.0,Cultural Tours
575881,41.0,4WD & Off-Road
933678,29.0,
272706,18.0,
412689,54.0,Cultural Tours
637235,,
815685,50.0,Nature & Wildlife
449440,40.0,4WD & Off-Road
141260,53.0,Cultural Tours
797769,,
558655,35.0,4WD & Off-Road
729901,58.0,Cultural Tours
555830,64.0,Cultural Tours
761952,35.0,4WD & Off-Road
669423,,
512849,,
746855,55.0,
900327,,
409265,42.0,Cultural Tours
635754,23.0,
901359,44.0,4WD & Off-Road
574704,42.0,Nature & Wildlife
376971,36.0,Cultural Tours
263863,35.0,Cultural Tours
756118,27.0,Hop-On Hop-Off Tours
804088,51.0,Cruises & Water Tours
913434,46.0,
794721,40.0,Cultural Tours
296633,31.0,Nature & Wildlife
